"";"finessGeo";"rs";"statut";"university";"cso";"LAB_SOFFCO";"code_postal";"ville";"longitude";"latitude";"adresse";"code_dep";"lib_dep";"code_reg";"lib_reg"
"1952";"850009333";"DIALYSE ECHO LA ROCHE SUR YON";"private for profit";0;0;0;85000;"LA ROCHE-SUR-YON";"-1.401671892";"46.673142623";"11 RUE KEPLER";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1953";"850009630";"CH FONTENAY SITE POLE SANTÉ SUD VENDEE";"public";0;0;0;85201;"FONTENAY-LE-COMTE";"-0.806518175";"46.465969229";"";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1954";"850009762";"DIALYSE ECHO LA TRANCHE";"private for profit";0;0;0;85360;"LA TRANCHE-SUR-MER";"-1.438809594";"46.34405098";"RUE DES SABLES D'OLONNE";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1955";"850011271";"DIALYSE ECHO CHALLANS";"private for profit";0;0;0;85300;"CHALLANS";"-1.881900636";"46.8358063";"9 RUE EMILIO  SEGRE";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1956";"850022047";"DIALYSE ECHO ILE D'YEU";"private for profit";0;0;0;85350;"L'ILE-D'YEU";"-2.351633686";"46.722218633";"17 IMPASSE DU PUITS RAYMOND";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1957";"850023151";"DIALYSE ECHO FONTENAY LE COMTE";"private for profit";0;0;0;85200;"FONTENAY-LE-COMTE";"-0.82588616";"46.463834431";"14 RUE DU DOCTEUR GUERRY";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1958";"850025156";"CENTRE DIALYSE ECHO OLONNES SUR MER";"private for profit";0;0;0;85340;"OLONNE-SUR-MER";"-1.74908197";"46.5162373";"RUE JACQUES MONOD";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1959";"860000017";"CH HENRI LABORIT";"public";0;0;0;86021;"POITIERS";"0.3949418069";"46.555423743";"370 AVENUE JACQUES COEUR";"86";"VIENNE";"75";"NOUVELLE-AQUITAINE"
"1960";"860000025";"CHU DE POITIERS - SITE CHATELLERAULT";"public";1;0;0;86106;"CHATELLERAULT";"0.5563603994";"46.832093949";"1 RUE DU DOCTEUR LUC MONTAGNIER";"86";"VIENNE";"75";"NOUVELLE-AQUITAINE"
"1961";"860000033";"CHU DE POITIERS - SITE DE LOUDUN";"public";1;0;0;86206;"LOUDUN";"0.0781566662";"47.011918727";"3 RUE DES VISITANDINES";"86";"VIENNE";"75";"NOUVELLE-AQUITAINE"
"1962";"860000058";"CHU DE POITIERS - SITE DE MONTMORILLON";"public";1;0;0;86500;"MONTMORILLON";"0.8658206203";"46.428615757";"2 RUE HENRI DUNANT";"86";"VIENNE";"75";"NOUVELLE-AQUITAINE"
"1963";"860000223";"CHU LA MILETRIE";"public";1;1;1;86021;"POITIERS";"0.3772210055";"46.560271385";"2 RUE DE LA MILETRIE";"86";"VIENNE";"75";"NOUVELLE-AQUITAINE"
"1964";"860005768";"AURA POITOU-CH - CHATELLERAULT";"private for profit";0;0;0;86100;"CHATELLERAULT";"0.5555793232";"46.829041602";"9 RUE LOUIS JOUVET";"86";"VIENNE";"75";"NOUVELLE-AQUITAINE"
"1965";"860010321";"POLYCLINIQUE DE POITIERS";"private for profit";0;0;0;86000;"POITIERS";"0.3666064733";"46.563694437";"1 RUE DE LA PROVIDENCE";"86";"VIENNE";"75";"NOUVELLE-AQUITAINE"
"1966";"860780311";"CLINIQUE DE CHATELLERAULT";"private for profit";0;0;0;86100;"CHATELLERAULT";"0.5389150152";"46.819407736";"17 RUE DE VERDUN";"86";"VIENNE";"75";"NOUVELLE-AQUITAINE"
"1967";"860780568";"CLINIQUE FIEF DE GRIMOIRE";"private for profit";0;0;0;86000;"POITIERS";"0.3400564363";"46.570269984";"38 RUE DU FIEF DE GRIMOIRE";"86";"VIENNE";"75";"NOUVELLE-AQUITAINE"
"1968";"860782598";"AURA POITOU-CHARENTES - ST BENOIT";"private for profit";0;0;0;86281;"SAINT-BENOIT";"0.3649200344";"46.561295151";"1 RUE DU PRE MEDARD";"86";"VIENNE";"75";"NOUVELLE-AQUITAINE"
"1969";"870000064";"CHU DUPUYTREN LIMOGES";"public";1;1;0;87042;"LIMOGES";"1.2325789615";"45.814320298";"2 AVENUE MARTIN LUTHER KING";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1970";"870000080";"UNITÉ DE DIALYSE LIMOGES BUISSON";"private for profit";0;0;0;87000;"LIMOGES";"1.2331921852";"45.811258453";"AVENUE DU BUISSON";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1971";"870000098";"CH SAINT JUNIEN";"public";0;0;0;87205;"SAINT-JUNIEN";"0.8975368586";"45.888921134";"12 RUE CHATEAUBRIAND";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1972";"870000270";"CH J BOUTARD ST YRIEIX";"public";0;0;0;87500;"SAINT-YRIEIX-LA-PERCHE";"1.2043436457";"45.515341907";"PLACE DU PRESIDENT PAUL MAGNAUD";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1973";"870000288";"CLINIQUE FRANÇOIS CHENIEUX";"private for profit";0;0;1;87039;"LIMOGES";"1.2834455992";"45.813474841";"18 RUE DU GENERAL CATROUX";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1974";"870000403";"CHIC DU HAUT LIMOUSIN";"public";0;0;0;87190;"MAGNAC-LAVAL";"1.1739943416";"46.220563373";"8 AVENUE GEORGE SAND";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1975";"870000411";"CLINIQUE EMAILLEURS-COLOMBIER LIMOGES";"private for profit";0;0;0;87038;"LIMOGES";"1.2256176844";"45.814895654";"1 RUE VICTOR SCHOELCHER";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1976";"870000551";"CHIC DU HAUT LIMOUSIN";"public";0;0;0;87300;"BELLAC";"1.0608644061";"46.124075336";"4 AVENUE CHARLES DE GAULLE";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1977";"870000601";"HÔPITAL DR RENE BARRIERE ST LEONARD";"public";0;0;0;87400;"SAINT-LEONARD-DE-NOBLAT";"1.4896294788";"45.83564124";"6 BOULEVARD CARNOT";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1978";"870001567";"CHIC DU HAUT LIMOUSIN";"public";0;0;0;87210;"LE DORAT";"1.077503197";"46.21749608";"9 AVENUE FR DE LA JOSNIERE";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1979";"870003514";"HÔPITAL JEAN REBEYROL LIMOGES";"public";1;0;0;87042;"LIMOGES";"1.2331921852";"45.811258453";"AVENUE DU BUISSON";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1980";"870010998";"CHU LIMOGES - ANTENNE SMUR ST YRIEIX";"public";1;0;0;87500;"SAINT-YRIEIX-LA-PERCHE";"1.2043436457";"45.515341907";"PLACE DU PRÉSIDENT MAGNAUD";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1981";"870014792";"UNITÉ DE DIALYSE LIMOGES SCHOELCHER";"private for profit";0;0;0;87000;"LIMOGES";"1.2249683213";"45.814660267";"6 RUE VICTOR SCHOELCHER";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1982";"870014859";"HÔPITAL DE LA MERE ET DE L'ENFANT";"public";1;0;0;87000;"LIMOGES";"1.2408830704";"45.813234023";"8 AVENUE DOMINIQUE LARREY";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1983";"870017647";"CHU LIMOGES - ANTENNE SMUR ST JUNIEN";"public";1;0;0;87205;"SAINT-JUNIEN";"0.8975368586";"45.888921134";"12 RUE CHATEAUBRIAND";"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1984";"870018181";"CHU LIMOGES - SITE CH SAINT YRIEIX";"public";1;0;0;NA;NA;NA;NA;NA;"87";"HAUTE-VIENNE";"75";"NOUVELLE-AQUITAINE"
"1985";"880000021";"CHIC E.DURKHEIM - PLATEAU DE LA JUSTICE";"public";0;0;0;88021;"EPINAL";"6.4539154378";"48.179130864";"3 AVENUE ROBERT SCHUMAN";"88";"VOSGES";"44";"GRAND EST"
"1986";"880000039";"CHIC HMV - SITE GERARDMER";"public";0;0;0;88400;"GERARDMER";"6.8771187917";"48.072743824";"22 BOULEVARD KELSCH";"88";"VOSGES";"44";"GRAND EST"
"1987";"880000047";"CHIC HMV - SITE SAINT DIE DES VOSGES";"public";0;0;0;88187;"SAINT-DIE-DES-VOSGES";"6.9620952568";"48.289283727";"26 RUE DU NOUVEL HOPITAL";"88";"VOSGES";"44";"GRAND EST"
"1988";"880000054";"CHIC L'OUEST VOSGIEN SITE NEUFCHATEAU";"public";0;0;0;88307;"NEUFCHATEAU";"5.707118329";"48.369934029";"1280 AVENUE DE LA DIVISION LECLERC";"88";"VOSGES";"44";"GRAND EST"
"1989";"880000062";"CH DE REMIREMONT";"public";0;0;0;88204;"REMIREMONT";"6.592999707";"48.014240634";"1 RUE GEORGES LANG";"88";"VOSGES";"44";"GRAND EST"
"1990";"880000070";"CHIC DE L'OUEST VOSGIEN SITE DE VITTEL";"public";0;0;0;88804;"VITTEL";"5.9483811045";"48.206088464";"191 AVENUE MAURICE BARRES";"88";"VOSGES";"44";"GRAND EST"
"1991";"880000179";"CHIC HMV - SITE FRAIZE";"public";0;0;0;88230;"FRAIZE";"7.0076785485";"48.184239501";"42 RUE DE LA COSTELLE";"88";"VOSGES";"44";"GRAND EST"
"1992";"880000187";"HL DE LAMARCHE";"public";0;0;0;88320;"LAMARCHE";"5.7806126836";"48.070058199";"4 RUE DE BELLUNE";"88";"VOSGES";"44";"GRAND EST"
"1993";"880001458";"CENTRE D'AUTODIALYSE ALTIR";"private for profit";0;0;0;88400;"GERARDMER";"6.8794797219";"48.073774222";"39 BOULEVARD KELSCH";"88";"VOSGES";"44";"GRAND EST"
"1994";"880001730";"CENTRE D'AUTODIALYSE ALTIR";"private for profit";0;0;0;88800;"VITTEL";"5.9504123986";"48.206280836";"AVENUE MAURICE BARRES";"88";"VOSGES";"44";"GRAND EST"
"1995";"880006663";"CHIC E.DURKHEIM-MAISON DE SANTÉ ST JEAN";"public";0;0;0;88000;"EPINAL";"6.4515014997";"48.169195083";"31 RUE THIERS";"88";"VOSGES";"44";"GRAND EST"
"1996";"880007653";"CENTRE D'AUTODIALYSE D'EPINAL";"private for profit";0;0;0;88000;"EPINAL";"6.4553779961";"48.201469437";"ALLEE DES CHÊNES";"88";"VOSGES";"44";"GRAND EST"
"1997";"880007752";"CHIC HMV - ANTENNE SMUR";"public";0;0;0;88400;"GERARDMER";"6.8771187917";"48.072743824";"22 BOULEVARD KELSCH";"88";"VOSGES";"44";"GRAND EST"
"1998";"880785548";"CENTRE D'AUTODIALYSE ALTIR";"private for profit";0;0;0;88100;"SAINT-DIE-DES-VOSGES";"6.9620952568";"48.289283727";"26 RUE DU NOUVEL HOPITAL";"88";"VOSGES";"44";"GRAND EST"
"1999";"880788591";"POLYCLINIQUE LA LIGNE BLEUE";"private for profit";0;0;0;88060;"EPINAL";"6.4637002833";"48.200180767";"9 AVENUE DU ROSE POIRIER";"88";"VOSGES";"44";"GRAND EST"
"2000";"890000169";"CLINIQUE PAUL PICQUET SENS";"private for profit";0;0;1;89100;"SENS";"3.2933703791";"48.206819942";"12 RUE PIERRE CASTETS";"89";"YONNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2001";"890002389";"POLYCLINIQUE STE MARGUERITE AUXERRE";"private for profit";0;0;0;89003;"AUXERRE";"3.5661448079";"47.812325539";"5 AVENUE FONTAINE STE MARGUERITE";"89";"YONNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2002";"890003130";"UNITÉ DE DIALYSE DE SENS";"private for profit";0;0;0;89100;"SENS";"3.2923088717";"48.202305603";"14 RUE HENRI DUNANT";"89";"YONNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2003";"890008295";"UNITÉ DE DIALYSE D'AUXERRE";"private for profit";0;0;0;89000;"AUXERRE";"3.5567241998";"47.805872397";"12 BIS BD DE VERDUN";"89";"YONNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2004";"890972862";"ANTENNE DIALYSE D'AUXERRE";"private for profit";0;0;0;89000;"AUXERRE";"3.5554725815";"47.804996298";"2 BOULEVARD DE VERDUN";"89";"YONNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2005";"890973431";"ANTENNE DIALYSE DE SENS";"private for profit";0;0;0;89106;"SENS";"3.2994258224";"48.192219017";"1 AVENUE PIERRE DE COUBERTIN";"89";"YONNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2006";"890975519";"CHS AUXERRE";"public";0;0;0;89011;"AUXERRE";"3.5678016012";"47.802309101";"4 AVENUE PIERRE SCHERRER";"89";"YONNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2007";"890975527";"CH AUXERRE";"public";0;0;0;89011;"AUXERRE";"3.5554725815";"47.804996298";"2 BOULEVARD DE VERDUN";"89";"YONNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2008";"890975535";"CH AVALLON";"public";0;0;0;89206;"AVALLON";"3.9052443689";"47.489896785";"1 RUE DE L HOPITAL";"89";"YONNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2009";"890975543";"CH JOIGNY";"public";0;0;0;89306;"JOIGNY";"3.397687745";"47.979028271";"3 QUAI DE L HOPITAL";"89";"YONNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2010";"890975550";"CH SENS";"public";0;0;1;89108;"SENS";"3.2994258224";"48.192219017";"1 AVENUE PIERRE DE COUBERTIN";"89";"YONNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2011";"890975568";"CH DU TONNERROIS";"public";0;0;0;89700;"TONNERRE";"3.9801461759";"47.854283401";"CHEMIN DES JUMERIAUX";"89";"YONNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2012";"900000035";"HÔPITAL PRIVÉ DE LA MIOTTE";"private for profit";0;0;0;90002;"BELFORT";"6.865110065";"47.644483961";"15 AVENUE DE LA MIOTTE";"90";"TERRITOIRE DE BELFORT";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2013";"900001728";"UNITÉ DE DIALYSE DE BELFORT";"private for profit";0;0;0;90000;"BELFORT";"6.8514327578";"47.640853662";"RUE DU COMMANDANT DUFAY";"90";"TERRITOIRE DE BELFORT";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2014";"900003039";"HNFC SITE TREVENANS";"public";0;0;0;90400;"TREVENANS";"6.870750975";"47.57743757";"100 ROUTE DE MOVAL";"90";"TERRITOIRE DE BELFORT";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"2015";"910000272";"CH D ARPAJON";"public";0;0;0;91294;"ARPAJON";"2.2434484112";"48.583582164";"18 AVENUE DE  VERDUN";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2016";"910000280";"CH DOURDAN ETAMPES SITE DOURDAN";"public";0;0;0;91415;"DOURDAN";"2.0014285489";"48.533667698";"2 RUE DU POTELET";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2017";"910000298";"CH DE LONGJUMEAU";"public";0;0;0;91160;"LONGJUMEAU";"2.2911908161";"48.692565946";"159 RUE DU PDT FRANCOIS MITTERRAND";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2018";"910000306";"CH D ORSAY";"public";0;0;0;91401;"ORSAY";"2.1871976309";"48.698711755";"4 PLACE DU GENERAL LECLERC";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2019";"910000314";"CH SUD FRANCILIEN";"public";0;0;0;91106;"CORBEIL-ESSONNES";"2.4791392807";"48.596469189";"59 BOULEVARD HENRI DUNANT";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2020";"910000330";"CHS BARTHELEMY DURAND";"public";0;0;0;91152;"ETAMPES";"2.1549968201";"48.440412902";"AVENUE DU 8 MAI 1945";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2021";"910001973";"CH DOURDAN ETAMPES SITE ETAMPES";"public";0;0;0;91152;"ETAMPES";"2.1481019981";"48.421991893";"26 AVENUE CHARLES DE GAULLE";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2022";"910002609";"CENTRE D'HEMODIALYSE D'ATHIS";"private for profit";0;0;0;91200;"ATHIS-MONS";"2.3761785938";"48.700218551";"38 AVENUE JULES VALLES";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2023";"910005057";"UNITÉ D'AUTODIALYSE GEORGES LAURE";"private for profit";0;0;0;91210;"DRAVEIL";"2.4174239445";"48.666912446";"6 AVENUE HENRI BARBUSSE";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2024";"910009349";"CENTRE D'HEMODIALYSE D ETAMPES";"private for profit";0;0;0;91150;"ETAMPES";"2.1481019981";"48.421991893";"26 AVENUE CHARLES DE GAULLE";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2025";"910015965";"CLINIQUE LE MOULIN DE VIRY";"private for profit";0;0;0;91170;"VIRY-CHATILLON";"2.3733277756";"48.668253916";"2 RUE HORACE DE CHOISEUL";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2026";"910018423";"CH DE JUVISY SUR ORGE";"public";0;0;0;91260;"JUVISY-SUR-ORGE";"2.3745039874";"48.691403915";"9 RUE CAMILLE FLAMMARION";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2027";"910020254";"CH SUD FRANCILIEN SITE JEAN JAURES";"public";0;0;0;91106;"CORBEIL-ESSONNES";"2.462699525";"48.612650753";"40 AVENUE SERGE DASSAULT";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2028";"910022037";"UDM NEPHROCARE ILE DE FRANCE";"private for profit";0;0;0;NA;NA;NA;NA;NA;"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2029";"910022706";"CH ESSONNE DOURDAN ETAMPES SIT CORBEIL";"public";0;0;0;NA;NA;NA;NA;NA;"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2030";"910100015";"CHU HENRI MONDOR SITE CLEMENCEAU APHP";"public";1;0;0;91750;"CHAMPCUEIL";"2.4311314632";"48.521566928";"1 RUE GEORGES CLEMENCEAU";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2031";"910100015";"HÔPITAL GEORGES CLEMENCEAU";"public";1;0;0;91750;"CHAMPCUEIL";"2.4311314632";"48.521566928";"1 RUE GEORGES CLEMENCEAU";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2032";"910100023";"UH-HENRI MONDOR SITE JOFFRE APHP";"public";1;0;0;91210;"DRAVEIL";"2.4296147655";"48.666017937";"1 RUE LOUIS CAMATTE";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2033";"910100031";"CHU HENRI MONDOR SITE DUPUYTREN APHP";"public";1;0;0;91210;"DRAVEIL";"2.413772244";"48.676492109";"1 RUE EUGENE DELACROIX";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2034";"910100031";"CHU HENRI MONDOR SITE DUPUYTREN APHP";"public";1;0;0;91210;"DRAVEIL";"2.413772244";"48.676492109";"1 RUE EUGENE DELACROIX";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2035";"910150010";"CH F.H. MANHES";"private not-for-profit";0;0;0;91700;"FLEURY-MEROGIS";"2.3609400769";"48.629563088";"8 RUE ROGER CLAVIER";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2036";"910150028";"CH DE BLIGNY";"private not-for-profit";0;0;0;91640;"BRIIS-SOUS-FORGES";"2.1506330958";"48.631694414";"ROUTE DE BLIGNY";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2037";"910150069";"HÔPITAL LES MAGNOLIAS";"private not-for-profit";0;0;0;91160;"BALLAINVILLIERS";"2.2837553147";"48.659114108";"77 RUE DU PERRAY";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2038";"910300011";"CLINIQUE DES CHARMILLES";"private for profit";0;0;0;91290;"ARPAJON";"2.2491018371";"48.593072435";"12 BOULEVARD PIERRE BROSSOLETTE";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2039";"910300060";"CLINIQUE GERIATRIQUE LES VALLEES";"private for profit";0;0;0;91800;"BRUNOY";"2.5186392857";"48.703190093";"86 RUE DU ROLE";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2040";"910300144";"CENTRE MÉDICO-CHIRURGICAL ET OBST";"private for profit";0;0;0;91035;"EVRY";"2.449646727";"48.63096844";"2 AVENUE DE MOUSSEAU";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2041";"910300177";"CLINIQUE DE L'YVETTE";"private for profit";0;0;1;91160;"LONGJUMEAU";"2.3022466181";"48.688772341";"67 ROUTE DE CORBEIL";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2042";"910300219";"HÔPITAL PRIVÉ JACQUES CARTIER";"private for profit";0;0;0;91300;"MASSY";"2.2915076094";"48.731344035";"6 AVENUE DU NOYER LAMBERT";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2043";"910300300";"HÔPITAL PRIVÉ DU VAL D'YERRES";"private for profit";0;0;0;91330;"YERRES";"2.4961415546";"48.712451542";"31 AVENUE DE L ABBAYE";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2044";"910300326";"CLINIQUE PASTEUR";"private for profit";0;0;0;91130;"RIS-ORANGIS";"2.4040638145";"48.6571678";"17 RUE DE RIGNY";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2045";"910300359";"HÔPITAL PRIVÉ D ATHIS MONS";"private for profit";0;0;0;91205;"ATHIS-MONS";"2.410186985";"48.718596664";"111 RUE CARON";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2046";"910500040";"GH LES CHEMINOTS CENTRE MOYEN SEJOUR";"private not-for-profit";0;0;0;91130;"RIS-ORANGIS";"2.4073648425";"48.657013354";"55 RUE ALBERT REMY";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2047";"910803543";"CH PRIVÉ CLAUDE GALIEN";"private for profit";0;0;1;91480;"QUINCY-SOUS-SENART";"2.5387925608";"48.681556615";"20 ROUTE DE BOUSSY SAINT ANTOINE";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2048";"910805357";"CLINIQUE DE L ESSONNE";"private for profit";0;0;0;91024;"EVRY";"2.4250017459";"48.632300257";"BOULEVARD DES CHAMPS ELYSEES";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2049";"910813732";"CLCC DE PROTONTHERAPIE ORSAY";"public";0;0;0;91898;"ORSAY";"2.1896267875";"48.697163165";"";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2050";"910813963";"UNITÉ D'AUTODIALYSE DE BIEVRES";"private for profit";0;0;0;91570;"BIEVRES";"2.2155604734";"48.767260846";"4 ROUTE DE GISY";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2051";"910814144";"UNITÉ D'AUTODIALYSE A.U.R.A. CORBEIL";"private for profit";0;0;0;91100;"CORBEIL-ESSONNES";"2.4853024105";"48.604115085";"8 RUE DU BAS COUDRAY";"91";"ESSONNE";"11";"ILE-DE-FRANCE"
"2052";"920000460";"CLCC RENE HUGUENIN INSTITUT CURIE";"public";0;0;0;92210;"SAINT-CLOUD";"2.2176609872";"48.844983256";"35 RUE DAILLY";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2053";"920000569";"CH RIVES DE SEINE SITE COURBEVOIE";"public";0;0;0;92400;"COURBEVOIE";"2.2535276705";"48.900980977";"30 RUE KILFORD";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2054";"920000577";"CH DE NANTERRE";"public";0;0;0;92014;"NANTERRE";"2.2237576387";"48.912303071";"403 AVENUE DE LA REPUBLIQUE";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2055";"920000585";"CH RIVES DE SEINE SITE NEUILLY S/SEINE";"public";0;0;0;92205;"NEUILLY-SUR-SEINE";"2.2625089957";"48.890964144";"36 BOULEVARD DU GENERAL LECLERC";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2056";"920000593";"CH RIVES DE SEINE SITE DE PUTEAUX";"public";0;0;0;92800;"PUTEAUX";"2.2419567732";"48.878721699";"1 BOULEVARD RICHARD WALLACE";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2057";"920000601";"CH DEPARTEMENTAL DE STELL";"public";0;0;0;92501;"RUEIL-MALMAISON";"2.1871485115";"48.876608363";"1 RUE CHARLES DROT";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2058";"920000619";"CH DES QUATRE VILLES SITE ST CLOUD";"public";0;0;0;92210;"SAINT-CLOUD";"2.2181550014";"48.84384428";"3 PLACE SILLY";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2059";"920000627";"CH DES QUATRE VILLES SITE SEVRES";"public";0;0;0;92310;"SEVRES";"2.2020441597";"48.821010408";"141 GRANDE RUE";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2060";"920000635";"HÔPITAL SUISSE DE PARIS";"private not-for-profit";0;0;0;92130;"ISSY-LES-MOULINEAUX";"2.277448924";"48.823711309";"10 RUE MINARD";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2061";"920000643";"INSTITUT HOSPITALIER FRANCO-BRITANIQUE - SITE KLEBER";"private not-for-profit";0;0;0;92309;"LEVALLOIS-PERRET";"2.2787357979";"48.892160167";"4 RUE KLEBER";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2062";"920000650";"HÔPITAL FOCH";"private not-for-profit";0;0;0;92151;"SURESNES";"2.2212480837";"48.871205116";"40 RUE WORTH";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2063";"920000676";"INSTITUT HOSPITALIER SITE BARBES";"private not-for-profit";0;0;0;92300;"LEVALLOIS-PERRET";"2.2809199725";"48.89004189";"3 RUE BARBES";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2064";"920000684";"CENTRE CHIRURGICAL MARIE LANNELONGUE";"private not-for-profit";0;0;0;92350;"LE PLESSIS-ROBINSON";"2.2745385043";"48.783256598";"133 AVENUE DE LA RESISTANCE";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2065";"920004959";"UNITÉ D'AUTODIALYSE DE NANTERRE";"private for profit";0;0;0;92000;"NANTERRE";"2.2007077155";"48.892195368";"21 RUE RAYMOND BARBET";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2066";"920008539";"HÔPITAL AMERICAIN 2";"private for profit";0;0;0;92202;"NEUILLY-SUR-SEINE";"2.2734846609";"48.893153658";"63 BOULEVARD VICTOR HUGO";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
"2067";"920022704";"CENTRE D'AUTODIALYSE DE BOIS COLOMBES";"private for profit";0;0;0;92270;"BOIS-COLOMBES";"2.272779854";"48.914319386";"6 RUE MERTENS";"92";"HAUTS-DE-SEINE";"11";"ILE-DE-FRANCE"
