"finessGeoDP","rs","codeGeo","lib_com","NB_pts","PCT_pts","PCT_CUM_pts"
"890000169","CLINIQUE PAUL PICQUET SENS","89150","SAINT-VALÉRIEN",13,1.6,42.8
"890000169","CLINIQUE PAUL PICQUET SENS","45120","CHALETTE SUR LOING",13,1.6,41.2
"890000169","CLINIQUE PAUL PICQUET SENS","89C03","MONTHOLON",11,1.3,44.1
"890975550","CH SENS","89100","SENS",84,11.6,11.6
"890975550","CH SENS","45200","MONTARGIS",29,4,15.6
"890975550","CH SENS","45700","VILLEMANDEUR",28,3.9,19.5
"890975550","CH SENS","45210","FERRIÈRES-EN-GÂTINAIS",27,3.7,23.2
"890975550","CH SENS","77130","MONTEREAU-FAULT-YONNE",26,3.6,26.8
"890975550","CH SENS","45120","CHALETTE SUR LOING",24,3.3,30.1
"890975550","CH SENS","10400","NOGENT SUR SEINE",21,2.9,33
"890975550","CH SENS","89140","PONT SUR YONNE",21,2.9,35.9
"890975550","CH SENS","77160","PROVINS",20,2.8,38.7
"890975550","CH SENS","89400","MIGENNES",19,2.6,41.3
"890975550","CH SENS","89150","SAINT-VALÉRIEN",18,2.5,43.8
"890975550","CH SENS","89500","VILLENEUVE SUR YONNE",18,2.5,46.3
"890975550","CH SENS","89340","VILLENEUVE-LA-GUYARD",15,2.1,48.4
"890975550","CH SENS","77480","BRAY SUR SEINE",14,1.9,50.3
"890975550","CH SENS","89300","JOIGNY",14,1.9,52.2
"890975550","CH SENS","45220","CHATEAU RENARD",13,1.8,54
"890975550","CH SENS","89C04","AUXERRE",12,1.7,57.4
"890975550","CH SENS","89190","VILLENEUVE L ARCHEVEQUE",12,1.7,55.7
"890975550","CH SENS","89330","ST JULIEN DU SAULT",11,1.5,58.9
"900000035","HÃ”PITAL PRIVÃ‰ DE LA MIOTTE","25200","MONTBELIARD",13,11.1,11.1
"900000035","HÃ”PITAL PRIVÃ‰ DE LA MIOTTE","25700","VALENTIGNEY",11,9.4,20.5
"900000035","HÃ”PITAL PRIVÃ‰ DE LA MIOTTE","90000","BELFORT",11,9.4,29.9
"900003039","HNFC SITE TREVENANS","90000","BELFORT",63,11.6,11.6
"900003039","HNFC SITE TREVENANS","25200","MONTBELIARD",52,9.5,21.1
"900003039","HNFC SITE TREVENANS","70400","HÉRICOURT",35,6.4,27.5
"900003039","HNFC SITE TREVENANS","25400","AUDINCOURT",28,5.1,32.6
"900003039","HNFC SITE TREVENANS","25700","VALENTIGNEY",24,4.4,37
"900003039","HNFC SITE TREVENANS","90C03","DELLE",23,4.2,41.2
"900003039","HNFC SITE TREVENANS","70200","LURE",21,3.9,45.1
"900003039","HNFC SITE TREVENANS","90400","DANJOUTIN",20,3.7,48.8
"900003039","HNFC SITE TREVENANS","90300","VALDOIE",16,2.9,54.6
"900003039","HNFC SITE TREVENANS","25600","SOCHAUX",16,2.9,51.7
"900003039","HNFC SITE TREVENANS","70290","CHAMPAGNEY",14,2.6,57.2
"900003039","HNFC SITE TREVENANS","90500","BEAUCOURT",13,2.4,59.6
"900003039","HNFC SITE TREVENANS","25310","HERIMONCOURT",12,2.2,61.8
"900003039","HNFC SITE TREVENANS","25150","PONT DE ROIDE",11,2,63.8
"900003039","HNFC SITE TREVENANS","25250","L ISLE SUR LE DOUBS",11,2,65.8
"910000306","CH D ORSAY","91940","LES ULIS",15,12.9,12.9
"910020254","CH SUD FRANCILIEN SITE JEAN JAURES","91100","CORBEIL-ESSONNES",26,11.5,11.5
"910020254","CH SUD FRANCILIEN SITE JEAN JAURES","91C06","ÉVRY-COURCOURONNES",23,10.1,21.6
"910020254","CH SUD FRANCILIEN SITE JEAN JAURES","91350","GRIGNY",12,5.3,26.9
"910300011","HÃ”PITAL DE PARIS ESSONNE LES CHARMILLES","91290","ARPAJON",11,6.7,6.7
"910300144","CLINIQUE DU MOUSSEAU","91C06","ÉVRY-COURCOURONNES",97,13.7,13.7
"910300144","CLINIQUE DU MOUSSEAU","91100","CORBEIL-ESSONNES",95,13.4,27.1
"910300144","CLINIQUE DU MOUSSEAU","91130","RIS-ORANGIS",26,3.7,30.8
"910300144","CLINIQUE DU MOUSSEAU","91540","MENNECY",25,3.5,34.3
"910300144","CLINIQUE DU MOUSSEAU","91170","VIRY CHATILLON",21,3,37.3
"910300144","CLINIQUE DU MOUSSEAU","91220","BRÉTIGNY-SUR-ORGE",21,3,40.3
"910300144","CLINIQUE DU MOUSSEAU","91590","LA FERTE ALAIS",17,2.4,42.7
"910300144","CLINIQUE DU MOUSSEAU","91070","BONDOUFLE",16,2.3,45
"910300144","CLINIQUE DU MOUSSEAU","91700","SAINTE-GENEVIÈVE-DES-BOIS",15,2.1,47.1
"910300144","CLINIQUE DU MOUSSEAU","91450","SOISY-SUR-SEINE",12,1.7,48.8
"910300144","CLINIQUE DU MOUSSEAU","91610","BALLANCOURT-SUR-ESSONNE",11,1.5,51.8
"910300144","CLINIQUE DU MOUSSEAU","91310","MONTLHÉRY",11,1.5,50.3
"910300177","CLINIQUE DE L'YVETTE","91700","SAINTE-GENEVIÈVE-DES-BOIS",49,5.4,5.4
"910300177","CLINIQUE DE L'YVETTE","91310","MONTLHÉRY",45,4.9,10.3
"910300177","CLINIQUE DE L'YVETTE","91160","LONGJUMEAU",41,4.5,14.8
"910300177","CLINIQUE DE L'YVETTE","91390","MORSANG SUR ORGE",33,3.6,18.4
"910300177","CLINIQUE DE L'YVETTE","91620","LA VILLE-DU-BOIS",26,2.9,21.3
"910300177","CLINIQUE DE L'YVETTE","91240","SAINT-MICHEL-SUR-ORGE",25,2.7,24
"910300177","CLINIQUE DE L'YVETTE","91300","MASSY",25,2.7,26.7
"910300177","CLINIQUE DE L'YVETTE","91220","BRÉTIGNY-SUR-ORGE",21,2.3,29
"910300177","CLINIQUE DE L'YVETTE","91100","CORBEIL-ESSONNES",20,2.2,31.2
"910300177","CLINIQUE DE L'YVETTE","91600","SAVIGNY-SUR-ORGE",20,2.2,33.4
"910300177","CLINIQUE DE L'YVETTE","91C06","ÉVRY-COURCOURONNES",20,2.2,35.6
"910300177","CLINIQUE DE L'YVETTE","91380","CHILLY MAZARIN",18,2,37.6
"910300177","CLINIQUE DE L'YVETTE","91290","ARPAJON",17,1.9,39.5
"910300177","CLINIQUE DE L'YVETTE","91150","ÉTAMPES",16,1.8,41.3
"910300177","CLINIQUE DE L'YVETTE","91650","BREUILLET",16,1.8,43.1
"910300177","CLINIQUE DE L'YVETTE","91170","VIRY CHATILLON",15,1.6,44.7
"910300177","CLINIQUE DE L'YVETTE","91940","LES ULIS",14,1.5,46.2
"910300177","CLINIQUE DE L'YVETTE","91410","DOURDAN",13,1.4,47.6
"910300177","CLINIQUE DE L'YVETTE","91420","MORANGIS",11,1.2,50
"910300177","CLINIQUE DE L'YVETTE","91360","ÉPINAY-SUR-ORGE",11,1.2,48.8
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","77176","SAVIGNY-LE-TEMPLE",51,6.9,6.9
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","77380","COMBS-LA-VILLE",40,5.4,12.3
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","77550","MOISSY-CRAMAYEL",37,5,17.3
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","77170","BRIE-COMTE-ROBERT",36,4.8,22.1
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","91800","BRUNOY",35,4.7,26.8
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","77127","LIEUSAINT",24,3.2,30
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","91860","EPINAY SOUS SENART",21,2.8,32.8
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","91100","CORBEIL-ESSONNES",20,2.7,35.5
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","91480","QUINCY-SOUS-SÉNART",19,2.6,38.1
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","77000","MELUN",17,2.3,40.4
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","77390","GUIGNES",16,2.2,42.6
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","77240","CESSON",15,2,44.6
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","91230","MONTGERON",14,1.9,46.5
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","94440","VILLECRESNES",13,1.7,53.3
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","91270","VIGNEUX-SUR-SEINE",13,1.7,51.6
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","91250","SAINT-GERMAIN-LÈS-CORBEIL",13,1.7,49.9
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","77166","ÉVRY-GRÉGY-SUR-YERRE",13,1.7,48.2
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","77190","DAMMARIE-LES-LYS",12,1.6,54.9
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN","91330","YERRES",11,1.5,56.4
"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ","92000","NANTERRE",26,12.9,12.9
"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ","92600","ASNIÈRES-SUR-SEINE",12,6,18.9
"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ","92110","CLICHY",11,5.5,24.4
"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ","92500","RUEIL-MALMAISON",11,5.5,29.9
"920000650","HÃ”PITAL FOCH","92500","RUEIL-MALMAISON",25,14,14
"920000650","HÃ”PITAL FOCH","92150","SURESNES",24,13.5,27.5
"920000650","HÃ”PITAL FOCH","92000","NANTERRE",19,10.7,38.2
"920000650","HÃ”PITAL FOCH","92800","PUTEAUX",17,9.6,47.8
"920100013","HÃ”PITAL AMBROISE PARE","92100","BOULOGNE-BILLANCOURT",52,14,14
"920100013","HÃ”PITAL AMBROISE PARE","92000","NANTERRE",17,4.6,18.6
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","92140","CLAMART",75,5,5
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","92220","BAGNEUX",61,4.1,9.1
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","92190","MEUDON",49,3.3,12.4
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","92350","LE PLESSIS-ROBINSON",46,3.1,15.5
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","92290","CHÂTENAY-MALABRY",42,2.8,18.3
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","92260","FONTENAY-AUX-ROSES",38,2.5,20.8
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","92160","ANTONY",34,2.3,23.1
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","91300","MASSY",28,1.9,25
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","92320","CHÂTILLON",28,1.9,26.9
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","78140","VÉLIZY-VILLACOUBLAY",26,1.7,28.6
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","92130","ISSY LES MOULINEAUX",25,1.7,30.3
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","75015","PARIS 15",22,1.5,31.8
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","91940","LES ULIS",18,1.2,34.2
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","91160","LONGJUMEAU",18,1.2,33
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","92240","MALAKOFF",18,1.2,35.4
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","94260","FRESNES",17,1.1,36.5
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","94400","VITRY-SUR-SEINE",17,1.1,37.6
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","91600","SAVIGNY-SUR-ORGE",16,1.1,39.8
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","91120","PALAISEAU",16,1.1,38.7
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","94000","CRÉTEIL",15,1,41.8
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","91430","IGNY",15,1,40.8
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","94800","VILLEJUIF",15,1,42.8
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","94240","L'HAY-LES-ROSES",14,0.9,43.7
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","92120","MONTROUGE",13,0.9,46.4
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","93110","ROSNY-SOUS-BOIS",13,0.9,47.3
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","91400","ORSAY",13,0.9,44.6
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","91C06","ÉVRY-COURCOURONNES",13,0.9,45.5
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","94110","ARCUEIL",12,0.8,48.1
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","91170","VIRY CHATILLON",11,0.7,48.8
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","94320","THIAIS",11,0.7,50.2
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","94550","CHEVILLY-LARUE",11,0.7,50.9
"920100021","GHU APHP UPS SITE ANTOINE BECLERE","92330","SCEAUX",11,0.7,49.5
"920100047","HÃ”PITAL LOUIS MOURIER","92700","COLOMBES",36,13.5,13.5
"920100047","HÃ”PITAL LOUIS MOURIER","92000","NANTERRE",24,9,22.5
"920100047","HÃ”PITAL LOUIS MOURIER","92230","GENNEVILLIERS",21,7.9,30.4
"920100047","HÃ”PITAL LOUIS MOURIER","95100","ARGENTEUIL",12,4.5,39.4
"920100047","HÃ”PITAL LOUIS MOURIER","92600","ASNIÈRES-SUR-SEINE",12,4.5,34.9
"930000286","GHI LE RAINCY MONTFERMEIL","93370","MONTFERMEIL",31,12.2,12.2
"930000286","GHI LE RAINCY MONTFERMEIL","77500","CHELLES",28,11,23.2
"930000286","GHI LE RAINCY MONTFERMEIL","93220","GAGNY",19,7.5,30.7
"930000286","GHI LE RAINCY MONTFERMEIL","93390","CLICHY SOUS BOIS",19,7.5,38.2
"930000286","GHI LE RAINCY MONTFERMEIL","93190","LIVRY-GARGAN",13,5.1,43.3
"930000328","CH GENERAL DELAFONTAINE","93200","SAINT-DENIS",75,14.9,14.9
"930000328","CH GENERAL DELAFONTAINE","93240","STAINS",28,5.6,20.5
"930000328","CH GENERAL DELAFONTAINE","93120","LA COURNEUVE",27,5.4,25.9
"930000328","CH GENERAL DELAFONTAINE","93300","AUBERVILLIERS",21,4.2,30.1
"930000328","CH GENERAL DELAFONTAINE","93150","LE BLANC-MESNIL",18,3.6,33.7
"930000328","CH GENERAL DELAFONTAINE","93700","DRANCY",16,3.2,36.9
"930000328","CH GENERAL DELAFONTAINE","93800","EPINAY SUR SEINE",15,3,39.9
"930000328","CH GENERAL DELAFONTAINE","93600","AULNAY-SOUS-BOIS",14,2.8,42.7
"930000328","CH GENERAL DELAFONTAINE","93500","PANTIN",13,2.6,47.9
"930000328","CH GENERAL DELAFONTAINE","93000","BOBIGNY",13,2.6,45.3
"930000328","CH GENERAL DELAFONTAINE","93380","PIERREFITTE-SUR-SEINE",12,2.4,50.3
"930000328","CH GENERAL DELAFONTAINE","95140","GARGES-LÈS-GONESSE",11,2.2,52.5
"930100037","HÃ”PITAL AVICENNE","93140","BONDY",37,6.7,6.7
"930100037","HÃ”PITAL AVICENNE","93700","DRANCY",28,5.1,11.8
"930100037","HÃ”PITAL AVICENNE","93600","AULNAY-SOUS-BOIS",27,4.9,16.7
"930100037","HÃ”PITAL AVICENNE","93000","BOBIGNY",24,4.4,21.1
"930100037","HÃ”PITAL AVICENNE","93190","LIVRY-GARGAN",21,3.8,24.9
"930100037","HÃ”PITAL AVICENNE","93110","ROSNY-SOUS-BOIS",17,3.1,28
"930100037","HÃ”PITAL AVICENNE","93100","MONTREUIL",16,2.9,30.9
"930100037","HÃ”PITAL AVICENNE","93270","SEVRAN",16,2.9,33.8
"930100037","HÃ”PITAL AVICENNE","93320","LES PAVILLONS-SOUS-BOIS",15,2.7,39.2
"930100037","HÃ”PITAL AVICENNE","93130","NOISY-LE-SEC",15,2.7,36.5
"930100037","HÃ”PITAL AVICENNE","93250","VILLEMOMBLE",12,2.2,41.4
"930100037","HÃ”PITAL AVICENNE","93500","PANTIN",11,2,47.4
"930100037","HÃ”PITAL AVICENNE","93370","MONTFERMEIL",11,2,43.4
"930100037","HÃ”PITAL AVICENNE","93390","CLICHY SOUS BOIS",11,2,45.4
"930300025","HÃ”PITAL EUROPEEN DE PARIS","93300","AUBERVILLIERS",50,8.7,8.7
"930300025","HÃ”PITAL EUROPEEN DE PARIS","93500","PANTIN",23,4,12.7
"930300025","HÃ”PITAL EUROPEEN DE PARIS","75019","PARIS 19",21,3.7,16.4
"930300025","HÃ”PITAL EUROPEEN DE PARIS","94500","CHAMPIGNY-SUR-MARNE",16,2.8,19.2
"930300025","HÃ”PITAL EUROPEEN DE PARIS","93200","SAINT-DENIS",15,2.6,21.8
"930300025","HÃ”PITAL EUROPEEN DE PARIS","75018","PARIS 18",14,2.4,24.2
"930300025","HÃ”PITAL EUROPEEN DE PARIS","93100","MONTREUIL",12,2.1,26.3
"930300025","HÃ”PITAL EUROPEEN DE PARIS","95200","SARCELLES",11,1.9,30.1
"930300025","HÃ”PITAL EUROPEEN DE PARIS","95100","ARGENTEUIL",11,1.9,28.2
"930300082","CENTRE MÃ‰DICO-CHIRURGICAL FLOREAL","93170","BAGNOLET",25,10.6,10.6
"930300082","CENTRE MÃ‰DICO-CHIRURGICAL FLOREAL","93230","ROMAINVILLE",23,9.7,20.3
"930300082","CENTRE MÃ‰DICO-CHIRURGICAL FLOREAL","93100","MONTREUIL",19,8.1,28.4
"930300082","CENTRE MÃ‰DICO-CHIRURGICAL FLOREAL","93130","NOISY-LE-SEC",15,6.4,34.8
"930300082","CENTRE MÃ‰DICO-CHIRURGICAL FLOREAL","93260","LES LILAS",11,4.7,39.5
"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS","93150","LE BLANC-MESNIL",47,12,12
"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS","93700","DRANCY",39,9.9,21.9
"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS","93600","AULNAY-SOUS-BOIS",29,7.4,29.3
"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS","93190","LIVRY-GARGAN",26,6.6,35.9
"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS","93270","SEVRAN",23,5.9,41.8
"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS","93000","BOBIGNY",17,4.3,46.1
"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS","93320","LES PAVILLONS-SOUS-BOIS",12,3.1,49.2
"930300298","POLYCLINIQUE VAUBAN","93190","LIVRY-GARGAN",34,16.7,16.7
"930300298","POLYCLINIQUE VAUBAN","93390","CLICHY SOUS BOIS",15,7.4,24.1
"930300298","POLYCLINIQUE VAUBAN","93270","SEVRAN",13,6.4,30.5
"930300298","POLYCLINIQUE VAUBAN","93320","LES PAVILLONS-SOUS-BOIS",13,6.4,36.9
"930300298","POLYCLINIQUE VAUBAN","93140","BONDY",11,5.4,42.3
"930300553","CLINIQUE DE L'ESTREE","93200","SAINT-DENIS",33,6.9,6.9
"930300553","CLINIQUE DE L'ESTREE","95200","SARCELLES",32,6.7,13.6
"930300553","CLINIQUE DE L'ESTREE","95400","VILLIERS-LE-BEL",26,5.5,19.1
"930300553","CLINIQUE DE L'ESTREE","93800","EPINAY SUR SEINE",24,5,24.1
"930300553","CLINIQUE DE L'ESTREE","93240","STAINS",23,4.8,28.9
"930300553","CLINIQUE DE L'ESTREE","95140","GARGES-LÈS-GONESSE",21,4.4,33.3
"930300553","CLINIQUE DE L'ESTREE","93380","PIERREFITTE-SUR-SEINE",20,4.2,37.5
"930300553","CLINIQUE DE L'ESTREE","93700","DRANCY",12,2.5,40
"930300553","CLINIQUE DE L'ESTREE","95500","GONESSE",12,2.5,42.5
"930300553","CLINIQUE DE L'ESTREE","93300","AUBERVILLIERS",11,2.3,44.8
"930300587","CLINIQUE DU LANDY","93400","SAINT-OUEN-SUR-SEINE",20,11.3,11.3
"930300587","CLINIQUE DU LANDY","95400","VILLIERS-LE-BEL",13,7.3,18.6
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT","93600","AULNAY-SOUS-BOIS",42,8.6,8.6
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT","93290","TREMBLAY-EN-FRANCE",37,7.6,16.2
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT","93420","VILLEPINTE",29,5.9,22.1
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT","77270","VILLEPARISIS",26,5.3,27.4
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT","93270","SEVRAN",22,4.5,31.9
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT","93190","LIVRY-GARGAN",20,4.1,40.1
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT","77C01","MITRY-MORY",20,4.1,36
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT","77410","CLAYE-SOUILLY",16,3.3,43.4
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT","93150","LE BLANC-MESNIL",16,3.3,46.7
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT","77230","DAMMARTIN-EN-GOËLE",14,2.9,49.6
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT","93700","DRANCY",12,2.5,52.1
"940000573","CHIC DE CRETEIL","94000","CRÉTEIL",92,10.9,10.9
"940000573","CHIC DE CRETEIL","94500","CHAMPIGNY-SUR-MARNE",60,7.1,18
"940000573","CHIC DE CRETEIL","94140","ALFORTVILLE",42,5,23
"940000573","CHIC DE CRETEIL","94380","BONNEUIL-SUR-MARNE",40,4.7,27.7
"940000573","CHIC DE CRETEIL","94400","VITRY-SUR-SEINE",38,4.5,32.2
"940000573","CHIC DE CRETEIL","94600","CHOISY-LE-ROI",31,3.7,35.9
"940000573","CHIC DE CRETEIL","94100","SAINT-MAUR-DES-FOSSÉS",28,3.3,39.2
"940000573","CHIC DE CRETEIL","94700","MAISONS-ALFORT",25,3,42.2
"940000573","CHIC DE CRETEIL","94310","ORLY",21,2.5,44.7
"940000573","CHIC DE CRETEIL","94470","BOISSY-SAINT-LÉGER",17,2,46.7
"940000573","CHIC DE CRETEIL","94320","THIAIS",16,1.9,48.6
"940000573","CHIC DE CRETEIL","94450","LIMEIL-BRÉVANNES",16,1.9,50.5
"940000573","CHIC DE CRETEIL","94120","FONTENAY SOUS BOIS",13,1.5,52
"940000573","CHIC DE CRETEIL","94460","VALENTON",13,1.5,53.5
"940000573","CHIC DE CRETEIL","94510","LA QUEUE-EN-BRIE",12,1.4,56.3
"940000573","CHIC DE CRETEIL","94190","VILLENEUVE-SAINT-GEORGES",12,1.4,54.9
"940000573","CHIC DE CRETEIL","77340","PONTAULT-COMBAULT",11,1.3,57.6
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E","93160","NOISY-LE-GRAND",59,9,9
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E","94500","CHAMPIGNY-SUR-MARNE",20,3,12
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E","77340","PONTAULT-COMBAULT",19,2.9,14.9
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E","93330","NEUILLY-SUR-MARNE",19,2.9,17.8
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E","77600","BUSSY-SAINT-GEORGES",18,2.7,20.5
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E","93220","GAGNY",16,2.4,22.9
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E","77420","CHAMPS-SUR-MARNE",15,2.3,25.2
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E","77500","CHELLES",14,2.1,27.3
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E","94350","VILLIERS-SUR-MARNE",14,2.1,29.4
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E","93110","ROSNY-SOUS-BOIS",13,2,31.4
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E","94360","BRY-SUR-MARNE",12,1.8,35
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E","77400","LAGNY-SUR-MARNE",12,1.8,33.2
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E","93700","DRANCY",11,1.7,36.7
"940300494","CLINIQUE VILLENEUVE SAINT GEORGES","94190","VILLENEUVE-SAINT-GEORGES",41,12,12
"940300494","CLINIQUE VILLENEUVE SAINT GEORGES","91270","VIGNEUX-SUR-SEINE",25,7.3,19.3
"940300494","CLINIQUE VILLENEUVE SAINT GEORGES","94290","VILLENEUVE-LE-ROI",14,4.1,23.4
"940300494","CLINIQUE VILLENEUVE SAINT GEORGES","94450","LIMEIL-BRÉVANNES",13,3.8,27.2
"940300494","CLINIQUE VILLENEUVE SAINT GEORGES","94460","VALENTON",12,3.5,34.2
"940300494","CLINIQUE VILLENEUVE SAINT GEORGES","94000","CRÉTEIL",12,3.5,30.7
"940813033","CLINIQUE DE BERCY","94000","CRÉTEIL",42,5.1,5.1
"940813033","CLINIQUE DE BERCY","94700","MAISONS-ALFORT",39,4.7,9.8
"940813033","CLINIQUE DE BERCY","94400","VITRY-SUR-SEINE",31,3.7,13.5
"940813033","CLINIQUE DE BERCY","94140","ALFORTVILLE",27,3.3,16.8
"940813033","CLINIQUE DE BERCY","94200","IVRY-SUR-SEINE",19,2.3,19.1
"940813033","CLINIQUE DE BERCY","94220","CHARENTON LE PONT",19,2.3,21.4
"940813033","CLINIQUE DE BERCY","94500","CHAMPIGNY-SUR-MARNE",18,2.2,23.6
"940813033","CLINIQUE DE BERCY","75020","PARIS 20",13,1.6,28.4
"940813033","CLINIQUE DE BERCY","75013","PARIS 13",13,1.6,26.8
"940813033","CLINIQUE DE BERCY","75012","PARIS 12",13,1.6,25.2
"940813033","CLINIQUE DE BERCY","93100","MONTREUIL",13,1.6,30
"940813033","CLINIQUE DE BERCY","94460","VALENTON",12,1.4,32.8
"940813033","CLINIQUE DE BERCY","94600","CHOISY-LE-ROI",12,1.4,34.2
"940813033","CLINIQUE DE BERCY","94450","LIMEIL-BRÉVANNES",12,1.4,31.4
"940813033","CLINIQUE DE BERCY","94800","VILLEJUIF",11,1.3,38.1
"940813033","CLINIQUE DE BERCY","94100","SAINT-MAUR-DES-FOSSÉS",11,1.3,35.5
"940813033","CLINIQUE DE BERCY","94350","VILLIERS-SUR-MARNE",11,1.3,36.8
"950000307","CH VICTOR DUPOUY","95100","ARGENTEUIL",65,34.6,34.6
"950000307","CH VICTOR DUPOUY","78500","SARTROUVILLE",11,5.9,40.5
"950000323","GHEM HÃ”PITAL SIMONE VEIL EAUBONNE","95130","FRANCONVILLE",22,9.2,9.2
"950000323","GHEM HÃ”PITAL SIMONE VEIL EAUBONNE","95100","ARGENTEUIL",19,7.9,17.1
"950000323","GHEM HÃ”PITAL SIMONE VEIL EAUBONNE","95120","ERMONT",11,4.6,21.7
